Shift; Sign on; Sign off; Route; Direction; Variation; Trip; DestinationSign; Stop; RouteDescription; Departure Time; Arrival Time; Ends with runoff
W1744;0730;1030;0003;02;02;1117;065;;Courtenay Place  ;1735;1800;False;
W1745;0730;1010;0714;02;02;9061;714;;-Display School Signs- ;0800;-Roll Destination Sign Show 14 Basin Reserve- ;False;
W1745;0730;1010;0002;02;02;0284;014;Wellington Station (Stop D) ;Miramar Terminus  ;1521;1610;False;
W1745;0730;1010;0001;01;01;0103;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1616;1656;False;
W1745;0730;1010;0001;02;02;0114;002;Wellington Station (Stop D) ;Island Bay - Terminus ;1722;1802;False;
W1745;0730;1010;0001;01;01;0139;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1815;1855;False;
W1746;0731;1011;0712;02;02;9031;712;;-Display School Signs- ;0755;- Roll Destination Sign Show 12 Basin Reserve- ;False;
W1746;0731;1011;0002;02;04;0230;014;;Wellington Station ;0834;0911;True;
W1746;0731;1011;0021;01;01;3125;118;;Farnham Street - Vogeltown Terminus ;1535;1540;False;
W1746;0731;1011;0002;01;01;0295;016;Wellington Station (Stop A) ;Miramar Terminus  ;1710;1754;False;
W1746;0731;1011;0024;02;02;2636;149;;Kilbirnie Shops-Rongotai Rd  ;1805;1825;False;
W1747;0732;1026;0023;02;04;1435;134;;Newtown Park Zoo ;0755;0805;False;
W1747;0732;1026;0017;01;05;1309;096;Wellington Station (Stop V) ;Victoria University - Kelburn Parade  ;0845;0855;False;
W1747;0732;1026;0017;02;06;1308;100;Wellington Station (Stop D) ;Victoria University - Kelburn Parade  ;0905;0915;True;
W1747;0732;1026;0781;02;04;9117;781;;-Display School Signs- ;1505;(Fare 1 Zone) ;False;
W1747;0732;1026;0787;01;01;9152;787;;-Display School Signs- ;1537;-Roll Destination Sign Show 87 Railway Station- ;False;
W1747;0732;1026;0023;01;03;2502;136;;Houghton Bay - The Esplanade ;1615;1656;False;
W1747;0732;1026;0001;02;02;0112;002;Wellington Station (Stop D) ;Island Bay - Terminus ;1710;1750;False;
W1747;0732;1026;0008;01;03;2987;039;Wellington Station (Stop B} ;Kowhai Park Terminus ;1755;1822;False;
W1747;0732;1026;0008;02;04;2992;044;Wellington Station (Stop D) ;Kowhai Park Terminus ;1840;1854;True;
W1748;0732;1008;0004;02;06;2938;021;;Via Happy Valley Circuit;0803;Island Bay - Terminus ;False;
W1748;0732;1008;0003;02;02;1077;064;;Courtenay Place  ;1435;1501;False;
W1748;0732;1008;0003;01;01;1098;067;;Lambton Quay - District Court ;1535;1553;False;
W1748;0732;1008;0003;02;02;1105;064;;Courtenay Place  ;1645;1714;False;
W1748;0732;1008;0003;01;01;1128;067;;Lambton Quay - District Court ;1755;1813;False;
W1749;0734;1014;0006;02;02;0404;031;;Wellington Station ;0755;0837;True;
W1749;0734;1014;0615;01;01;9179;615;;**PLEASE NOTE: ON TUESDAYS ONLY THIS TRIP DEPARTS;1530;AT 2.40 PM** ;False;
W1749;0734;1014;0031;01;01;3047;177;;Miramar North - Park Road  ;1645;1722;False;
W1749;0734;1014;0013;01;01;2517;083;;Mairangi Terminus - Norwich Street ;1738;1812;False;
W1749;0734;1014;0007;01;01;0535;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1833;1854;True;
W1750;0735;1015;0022;02;09;2509;394;;Courtenay Place  ;0805;0830;False;
W1750;0735;1015;0011;01;01;0869;055;;Seatoun Park - Hector Street ;1441;1455;False;
W1750;0735;1015;0011;02;02;0878;053;Wellington Station (Stop D) ;Seatoun Park - Hector Street ;1458;1554;False;
W1750;0735;1015;0011;01;01;0885;055;Wellington Station (Stop B} ;Seatoun Park - Hector Street ;1600;1649;False;
W1750;0735;1015;0011;02;02;0896;053;Wellington Station (Stop D) ;Seatoun Park - Hector Street ;1705;1758;False;
W1750;0735;1015;0007;01;01;0531;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1803;1830;False;
W1750;0735;1015;0007;02;02;0532;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1834;1855;True;
W1751;0736;1015;0031;02;02;3052;176;;If traffic in Cobham Dr is congested, travel via;0800;Rongotai Rd and Kilbirnie Cres then back on;False;
W1751;0736;1015;0011;01;01;0875;055;Wellington Station (Stop B} ;Seatoun Park - Hector Street ;1500;1549;False;
W1751;0736;1015;0011;02;02;0886;053;Wellington Station (Stop D) ;Seatoun Park - Hector Street ;1558;1651;False;
W1751;0736;1015;0007;01;01;0513;036;Wellington Station (Stop B} ;Kingston Terminal - Quebec Street ;1657;1729;False;
W1751;0736;1015;0007;02;02;0522;034;Wellington Station (Stop D) ;Kingston Terminal - Quebec Street ;1734;1802;False;
W1751;0736;1015;0009;01;01;0653;043;Wellington Station (Stop B} ;Aro Street Terminus ;1810;1831;False;
W1751;0736;1015;0009;02;02;0650;042;Wellington Station (Stop D) ;Aro Street Terminus ;1835;1855;True;
W1880;0610;1110;0091;02;14;8007;163;;Courtenay Place  ;0640;0650;False;
W1880;0610;1110;0091;01;13;8008;165;;Kilbirnie Shops - Rongotai Road  ;0710;0715;False;
W1880;0610;1110;0091;02;14;8019;163;;Courtenay Place  ;0745;0755;False;
W1880;0610;1110;0091;01;13;8024;165;;Kilbirnie Shops - Rongotai Road  ;0830;0836;False;
W1880;0610;1110;0091;02;14;8035;163;;Courtenay Place  ;0905;0909;False;
W1880;0610;1110;0091;01;13;8074;165;;Kilbirnie Shops - Rongotai Road  ;1450;1456;False;
W1880;0610;1110;0091;02;14;8081;163;;Courtenay Place  ;1535;1548;False;
W1881;0625;1010;0091;02;14;8011;163;;Courtenay Place  ;0700;0710;False;
W1881;0625;1010;0091;01;13;8012;165;;Kilbirnie Shops - Rongotai Road  ;0730;0736;False;
W1881;0625;1010;0091;02;14;8023;163;;Courtenay Place  ;0805;0816;False;
W1881;0625;1010;0091;01;13;8028;165;;Kilbirnie Shops - Rongotai Road  ;0850;0856;False;
W1881;0625;1010;0091;01;13;8062;165;;Kilbirnie Shops - Rongotai Road  ;1350;1356;False;
W1881;0625;1010;0091;02;14;8069;163;;Courtenay Place  ;1435;1446;False;
W1881;0625;1010;0091;01;13;8078;165;;Kilbirnie Shops - Rongotai Road  ;1510;1516;False;
W1881;0625;1010;0091;02;14;8085;163;;Courtenay Place  ;1555;1608;False;
W1882;0634;1030;0091;01;13;8004;165;;Kilbirnie Shops - Rongotai Road  ;0650;0655;False;
W1882;0634;1030;0091;02;14;8015;163;;Courtenay Place  ;0725;0735;False;
W1882;0634;1030;0091;01;13;8020;165;;Kilbirnie Shops - Rongotai Road  ;0810;0816;False;
W1882;0634;1030;0091;02;14;8031;163;;Courtenay Place  ;0845;0856;False;
W1882;0634;1030;0091;01;13;8070;165;;Kilbirnie Shops - Rongotai Road  ;1430;1436;False;
W1882;0634;1030;0091;02;14;8077;163;;Courtenay Place  ;1515;1528;False;
W1882;0634;1030;0091;01;13;8086;165;;Kilbirnie Shops - Rongotai Road  ;1550;1556;False;
W1882;0634;1030;0091;02;14;8093;163;;Courtenay Place  ;1635;1648;False;
W1882;0634;1030;0091;01;13;8102;165;;Kilbirnie Shops - Rongotai Road  ;1720;1726;False;
W1882;0634;1030;0091;02;14;8109;163;;Courtenay Place  ;1755;1805;False;
W1883;0734;1054;0091;01;13;8016;165;;Kilbirnie Shops - Rongotai Road  ;0750;0756;False;
W1883;0734;1054;0091;02;14;8027;163;;Courtenay Place  ;0825;0836;False;
W1883;0734;1054;0091;01;13;8032;165;;Kilbirnie Shops - Rongotai Road  ;0910;0916;False;
W1883;0734;1054;0091;01;13;8066;165;;Kilbirnie Shops - Rongotai Road  ;1410;1416;False;
W1883;0734;1054;0091;02;14;8073;163;;Courtenay Place  ;1455;1508;False;
W1883;0734;1054;0091;01;13;8082;165;;Kilbirnie Shops - Rongotai Road  ;1530;1536;False;
W1883;0734;1054;0091;02;14;8089;163;;Courtenay Place  ;1615;1628;False;
W1883;0734;1054;0091;01;13;8098;165;;Kilbirnie Shops - Rongotai Road  ;1700;1706;False;
W1883;0734;1054;0091;02;14;8105;163;;Courtenay Place  ;1735;1748;False;
W1883;0734;1054;0091;01;13;8114;165;;Kilbirnie Shops - Rongotai Road  ;1820;1826;False;
W1891;1006;1902;0091;02;14;8081;163;;Wellington Airport  ;1557;1605;False;
W1891;1006;1902;0091;01;13;8090;165;;Kilbirnie Shops - Rongotai Road  ;1615;1621;False;
W1891;1006;1902;0091;02;14;8097;163;;Courtenay Place  ;1655;1708;False;
W1891;1006;1902;0091;01;13;8106;165;;Kilbirnie Shops - Rongotai Road  ;1740;1746;False;
W1891;1006;1902;0091;02;14;8113;163;;Courtenay Place  ;1815;1825;False;
W1892;1607;1920;0091;02;14;8085;163;;Wellington Airport  ;1617;1630;False;
W1892;1607;1920;0091;01;13;8094;165;;Kilbirnie Shops - Rongotai Road  ;1640;1646;False;
W1892;1607;1920;0091;02;14;8101;163;;Courtenay Place  ;1715;1728;False;
W1892;1607;1920;0091;01;13;8110;165;;Kilbirnie Shops - Rongotai Road  ;1800;1806;False;
W1892;1607;1920;0091;02;14;8117;163;;Courtenay Place  ;1835;1844;False;
W1901;0615;0905;0024;02;02;2602;149;;Kilbirnie Shops - Rongotai Road  ;0640;0700;False;
W1901;0615;0905;0791;02;02;9015;791;;-Display School Signs- ;0740;-Roll Destination Sign Show 91 Scots College or;False;
W1901;0615;0905;0649;02;02;9049;649;;-Display School Signs- ;0825;-Roll Destination Sign Show 49 Seatoun- (Fare 1;False;
W1903;0627;0854;0045;01;01;2803;205;;Khandallah Village  ;0700;0720;False;
W1903;0627;0854;0045;02;02;2802;204;;Brandon Street ;0720;0737;False;
W1903;0627;0854;0045;01;01;2807;205;;Khandallah Village  ;0740;0800;False;
W1903;0627;0854;0045;02;04;2806;207;;Courtenay Place  ;0800;0828;True;
W1905;0630;0904;0023;02;02;1420;137;;Victoria University - Kelburn Parade  ;0715;0730;False;
W1905;0630;0904;0774;02;02;9008;774;;-Display School Signs- ;0807;Island Bay - Reef Street ;False;
W1907;0630;0916;0030;02;04;3002;172;;Seatoun Park - Hector Street ;0655;0705;False;
W1907;0630;0916;0024;1;1;2601;150;;Kilbirnie Shops - Bay Road ;0740;0803;False;
W1907;0630;0916;0032;02;02;1542;178;;Island Bay - Terminus ;0815;0820;False;
W1909;0631;0848;0014;01;21;2285;089;;Kilbirnie Shops-Rongotai Rd  ;0648;0650;False;
W1909;0631;0848;0014;02;08;2288;091;;Wadestown Shops  ;0745;0757;False;
W1911;0644;0913;0004;02;06;1550;021;;Via Happy Valley Circuit;0708;Island Bay - Terminus ;False;
W1911;0644;0913;0046;02;02;2836;202;;Courtenay Place  ;0805;0847;True;
W1913;0642;0855;0032;02;04;1532;180;;Island Bay - Terminus ;0705;0710;False;
W1913;0642;0855;0764;02;02;9020;764;;Roll Destination Show 64 Basin Reserve ;0805;via route 3 to Bowen St, then Whitmore St, Aotea;False;
W1915;0643;0909;0025;02;04;2642;155;;Molesworth Street  ;0710;0746;False;
W1915;0643;0909;0014;02;16;2276;222;;Continues to Kilbirnie via Basin Reserve;0805;Wadestown Shops  ;False;
W1917;0652;0852;0746;02;02;9218;746;;Scots College ;0735;0835;False;
W1919;0649;0853;0046;02;02;2834;202;;Courtenay Place  ;0745;0827;True;
W1921;0650;0850;0770;02;02;9002;770;;-Display School Signs- ;0750;-Roll Destination Sign Show 70 Kilbirnie- ;False;
W1923;0652;0908;0023;01;01;1425;142;;Courtenay Place  ;0715;0735;False;
W1923;0652;0908;0013;02;02;1406;081;;Lambton Quay - District Court ;0807;0828;False;
W1925;0706;0913;0047;01;01;1801;210;;0730;National Dance and Drama Centre - Stop A ;Victoria University - Kelburn Parade ;False;
W1925;0706;0913;0047;02;02;1800;209;;0810;Johnsonville Mall Stop A ;Khandallah Village  ;False;
W1927;0650;0902;0674;02;02;9004;674;;Khandallah Village  ;0740;0745;False;
W1927;0650;0902;0741;01;01;9226;741;;-Display School Signs- ;0810;-Roll Destination Sign Show 41 Basin Reserve- ;False;
W2101;0657;1748;0003;02;04;2250;060;;Courtenay Place  ;0720;0752;False;
W2101;0657;1748;0004;02;04;2940;022;;Wellington Station ;0810;0846;False;
W2101;0657;1748;0003;01;01;1034;067;;Lambton Quay - District Court ;1015;1033;False;
W2101;0657;1748;0003;02;02;1037;064;;Kilbirnie Depot  ;1115;1121;False;
W2101;0657;1748;0043;01;01;1771;181;;Courtenay Place  ;1140;1151;False;
W2101;0657;1748;0043;01;01;1771;185;;Wellington Station ;1230;1245;False;
W2101;0657;1748;0003;02;02;1073;064;;Courtenay Place  ;1421;1441;False;
W2101;0657;1748;0003;01;01;1094;067;;Lambton Quay - District Court ;1515;1533;False;
W2101;0657;1748;0003;02;02;1101;064;;Courtenay Place  ;1625;1654;False;
W2501;0550;0926;0003;01;01;0982;067;;Lambton Quay - District Court ;0625;0642;False;
W2501;0550;0926;0003;02;02;0989;064;;Courtenay Place  ;0720;0742;False;
W2501;0550;0926;0003;02;08;1010;060;;Courtenay Place  ;0815;0846;True;
W2501;0550;0926;0003;01;01;1060;067;;Lambton Quay - District Court ;1225;1243;False;
W2501;0550;0926;0003;02;02;1063;064;;Courtenay Place  ;1325;1351;False;
W2501;0550;0926;0672;01;01;9112;672;;-Display School Signs- ;1540;-Roll Destination Sign Show 72 Courtenay Place- ;False;
W2501;0550;0926;0003;01;03;2249;070;;Karori Mall - Karori Road  ;1612;1637;False;
W2502;0600;0920;0022;02;02;2500;131;;Victoria University - Kelburn Parade  ;0645;0700;False;
W2502;0600;0920;0022;01;01;2507;128;;Courtenay Place  ;0745;0805;False;
W2502;0600;0920;0003;01;01;1056;067;;Lambton Quay - District Court ;1205;1223;False;
W2502;0600;0920;0003;02;02;1059;064;;Courtenay Place  ;1305;1331;False;
W2502;0600;0920;0641;01;01;9116;641;;-Display School Signs- ;1505;-Roll Destination Sign Show 41 Johnsonville- ;False;
W2502;0600;0920;0692;01;01;9210;692;;-Display School Signs- ;1520;-Roll Destination Sign Show 92 Mairangi- ;False;
W2503;0550;0958;0003;01;01;0980;067;;Lambton Quay - District Court ;0610;0627;False;
W2503;0550;0958;0009;01;01;0601;043;Wellington Station (Stop B} ;Aro Street Terminus ;0730;0747;False;
W2503;0550;0958;0009;02;02;0598;042;Wellington Station (Stop D) ;Aro Street Terminus ;0750;0806;False;
W2503;0550;0958;0009;01;01;0605;043;Wellington Station (Stop B} ;Aro Street Terminus ;0810;0827;False;
W2503;0550;0958;0009;02;02;0602;042;Wellington Station (Stop D) ;Aro Street Terminus ;0830;0846;True;
W2503;0550;0958;0003;01;01;1064;067;;Lambton Quay - District Court ;1245;1303;False;
W2503;0550;0958;0003;02;02;1067;064;;Courtenay Place  ;1345;1411;False;
W2503;0550;0958;0614;01;01;9121;614;;-Display School Signs- ;1530;-Roll Destination Sign Show 14 Wrights Hill or 14;False;
W2504;0620;1119;0003;01;01;0984;067;;Lambton Quay - District Court ;0640;0657;False;
W2504;0620;1119;0003;02;02;0991;064;;Courtenay Place  ;0730;0759;False;
W2504;0620;1119;0003;01;01;1014;067;;Lambton Quay - District Court ;0830;0852;False;
W2504;0620;1119;0003;02;02;1017;064;;Courtenay Place  ;0945;1011;False;
W2504;0620;1119;0731;01;01;9171;731;;-Display School Signs- ;1540;-Roll Destination Sign Show 31Happy Valley- ;False;
W2504;0620;1119;0043;01;04;2769;181;;Khandallah Village  ;1620;1655;False;
W2504;0620;1119;0043;01;04;2769;183;;Brandon Street ;1655;1712;False;
W2504;0620;1119;0003;01;09;1175;064;;Karori Park ;1720;1745;True;
W2505;0630;0925;0013;02;02;1400;081;;Lambton Quay - District Court ;0700;0719;False;
W2505;0630;0925;0618;02;02;9026;618;;-Display School Signs- ;0804;-Roll Destination Sign Show 18 Railway Station- ;False;
W2505;0630;0925;0003;01;01;1068;067;;Lambton Quay - District Court ;1305;1321;False;
W2505;0630;0925;0003;02;02;1071;064;;Courtenay Place  ;1405;1431;False;
W2505;0630;0925;0003;01;01;1092;067;;Lambton Quay - District Court ;1505;1523;False;
W2505;0630;0925;0003;02;02;1099;064;;Courtenay Place  ;1615;1644;False;
W2506;0635;1140;0003;01;01;0986;067;;Lambton Quay - District Court ;0655;0712;False;
W2506;0635;1140;0003;02;02;0995;064;;Courtenay Place  ;0750;0819;False;
W2506;0635;1140;0003;01;01;1018;067;;Lambton Quay - District Court ;0851;0913;False;
W2506;0635;1140;0003;02;02;1021;064;;Courtenay Place  ;1005;1031;False;
W2506;0635;1140;0676;01;01;9113;676;;-Display School Signs- ;1540;-Roll Destination Sign Show 76 Khandallah- ;False;
W2506;0635;1140;0017;01;01;1337;098;Wellington Station (Stop V) ;Victoria University - Kelburn Parade  ;1655;1703;False;
W2507;0710;1238;0021;02;08;3102;117;;Lambton Quay - District Court ;0730;0750;False;
W2507;0710;1238;0021;02;08;3102;118;;Farnham Street - Vogeltown Terminus ;0815;0820;False;
W2507;0710;1238;0003;01;01;1036;067;;Lambton Quay - District Court ;1025;1043;False;
W2507;0710;1238;0003;02;02;1039;064;;Courtenay Place  ;1125;1151;False;
W2507;0710;1238;0003;01;01;1100;067;;Lambton Quay - District Court ;1545;1603;False;
W2507;0710;1238;0003;02;02;1109;064;;Courtenay Place  ;1655;1724;False;
W2508;0715;1110;0017;02;04;2272;102;;Victoria University - Kelburn Parade  ;0735;0752;False;
W2508;0715;1110;0017;01;01;1303;098;Wellington Station (Stop V) ;Victoria University - Kelburn Parade  ;0810;0818;False;
W2508;0715;1110;0017;02;04;1306;102;;Victoria University - Kelburn Parade  ;0840;0854;False;
W2508;0715;1110;0017;01;05;2351;096;Wellington Station (Stop V) ;Victoria University - Kelburn Parade  ;0920;0930;True;
W2508;0715;1110;0003;02;02;1091;064;;Courtenay Place  ;1535;1603;False;
W2508;0715;1110;0003;01;01;1114;067;;Lambton Quay - District Court ;1645;1705;False;
W2508;0715;1110;0003;02;02;1121;064;;Courtenay Place  ;1755;1818;False;
W2509;0712;1144;0003;02;08;0994;060;;Courtenay Place  ;0735;0806;False;
W2509;0712;1144;0005;02;02;0372;027;;Wellington Station ;0815;0845;False;
W2509;0712;1144;0001;01;01;0033;004;Wellington Station (Stop A) ;Island Bay - Terminus ;0904;0943;False;
W2509;0712;1144;0001;02;02;0040;002;Wellington Station (Stop D) ;Island Bay - Terminus ;0953;1032;False;
W2509;0712;1144;0017;01;05;1323;096;;Victoria University - Kelburn Parade  ;1450;1500;False;
W2509;0712;1144;0017;02;06;1324;099;Wellington Station (Stop D) ;Victoria University - Kelburn Parade  ;1510;1522;False;
W2509;0712;1144;0017;01;05;2379;096;;University Term Only;1535;Victoria University - Kelburn Parade  ;False;
W2509;0712;1144;0017;02;06;2370;099;;University Term Only;1550;Wellington Station (Stop D) ;False;
W2509;0712;1144;0001;01;01;0135;004;Wellington Station (Stop A) ;Island Bay - Terminus ;1628;1708;False;
W2509;0712;1144;0003;01;17;2255;071;Minimum Fare 3 Zones from all City Stops, normal;Courtenay Place  ;1732;fares from Stop F Lambton Quay;False;
W2510;0725;1310;0736;02;02;9016;736;;-Display School Signs- ;0745;-Roll Destination Sign Show 36 Basin Reserve- ;False;
W2510;0725;1310;0018;01;05;2403;398;;University Term Only;0829;Massey University - Wallace Street  ;False;
W2510;0725;1310;0003;02;20;1169;065;;Karori Park ;1719;1755;True;
W2511;0730;1218;0003;01;01;0998;074;;Lambton Quay - District Court ;0750;0810;False;
W2511;0730;1218;0003;02;02;1009;064;;Courtenay Place  ;0905;0931;False;
W2511;0730;1218;0003;01;01;1032;067;;Lambton Quay - District Court ;1005;1023;False;
W2511;0730;1218;0003;02;02;1035;064;;Courtenay Place  ;1105;1131;False;
W2511;0730;1218;0665;01;01;9110;665;;-Display School Signs- ;1540;-Roll Destination Sign Show 65 Breaker Bay- ;False;
W2511;0730;1218;0046;01;01;2835;208;;Wellington Station ;1710;1722;False;
W2512;0730;1125;0017;02;08;1300;103;;Adult Fare Only Karori Park to Standen St;0750;Victoria University - Kelburn Parade  ;False;
W2512;0730;1125;0008;01;03;2953;039;Wellington Station (Stop B} ;Kowhai Park Terminus ;0830;0853;False;
W2512;0730;1125;0008;02;02;2962;044;;Brooklyn Library ;0900;0909;False;
W2512;0730;1125;0017;01;05;1311;096;Wellington Station (Stop V) ;University term Only;0930;Victoria University - Kelburn Parade  ;False;
W2512;0730;1125;0003;01;01;1088;067;;Lambton Quay - District Court ;1445;1501;False;
W2512;0730;1125;0003;02;02;1095;064;;Courtenay Place  ;1555;1623;False;
W2512;0730;1125;0003;01;01;1118;067;;Lambton Quay - District Court ;1705;1725;False;
W2512;0730;1125;0003;02;02;1127;064;;Courtenay Place  ;1815;1837;False;
W2513;0733;1244;0611;02;02;9033;611;;-Display School Signs- ;0753;-Roll Destination Sign Show 11 Railway Station- ;False;
W2513;0733;1244;0008;01;01;2955;039;Wellington Station (Stop B} ;Brooklyn Library ;0910;0925;False;
W2513;0733;1244;0008;02;02;2964;044;;Brooklyn Library ;0940;0949;False;
W2513;0733;1244;0008;01;01;2957;039;Wellington Station (Stop B} ;Brooklyn Library ;1010;1025;False;
W2513;0733;1244;0008;02;02;2966;044;;Brooklyn Library ;1040;1049;False;
W2513;0733;1244;0008;01;01;2959;039;Wellington Station (Stop B} ;Brooklyn Library ;1110;1125;False;
W2513;0733;1244;0008;02;02;2968;044;;Brooklyn Library ;1140;1149;False;
W2513;0733;1244;0677;01;01;9229;677;;-Display School Signs- ;1535;-Roll Destination Sign Show 77 Island Bay- ;False;
W2513;0733;1244;0003;01;03;2251;071;;South Karori - Hazelwood Avenue  ;1632;1706;False;
W2513;0733;1244;0003;01;05;2241;073;;Lambton Quay - Pastoral House ;1733;1747;False;
W2513;0733;1244;0003;02;14;2246;076;;Karori Mall - Karori Road  ;1817;1825;True;
W2514;0735;1030;0612;02;02;9018;612;;-Display School Signs- ;0755;-Roll Destination Sign Show 12 Railway Station- ;False;
